Gene ID,Majority detection flag
ENSSSCG00000049038,absent
ENSSSCG00000049039,present
ENSSSCG00000049040,absent
ENSSSCG00000049041,absent
ENSSSCG00000049042,present
ENSSSCG00000049043,present
ENSSSCG00000049044,present
ENSSSCG00000049046,present
ENSSSCG00000049048,present
ENSSSCG00000049051,present
ENSSSCG00000049054,absent
ENSSSCG00000049060,absent
ENSSSCG00000049062,absent
ENSSSCG00000049063,present
ENSSSCG00000049065,absent
ENSSSCG00000049066,present
ENSSSCG00000049067,absent
ENSSSCG00000049068,absent
ENSSSCG00000049071,present
ENSSSCG00000049072,absent
ENSSSCG00000049073,absent
ENSSSCG00000049074,absent
ENSSSCG00000049075,present
ENSSSCG00000049076,present
ENSSSCG00000049077,present
ENSSSCG00000049078,absent
ENSSSCG00000049079,absent
ENSSSCG00000049080,present
ENSSSCG00000049081,present
ENSSSCG00000049083,absent
ENSSSCG00000049087,absent
ENSSSCG00000049088,absent
ENSSSCG00000049091,present
ENSSSCG00000049095,absent
ENSSSCG00000049099,absent
ENSSSCG00000049101,absent
ENSSSCG00000049102,present
ENSSSCG00000049104,present
ENSSSCG00000049106,absent
ENSSSCG00000049107,present
ENSSSCG00000049108,absent
ENSSSCG00000049110,absent
ENSSSCG00000049113,absent
ENSSSCG00000049115,absent
ENSSSCG00000049121,absent
ENSSSCG00000049122,present
ENSSSCG00000049125,present
ENSSSCG00000049131,absent
ENSSSCG00000049133,present
ENSSSCG00000049136,present
ENSSSCG00000049139,absent
ENSSSCG00000049140,absent
ENSSSCG00000049141,present
ENSSSCG00000049145,present
ENSSSCG00000049150,absent
ENSSSCG00000049153,present
ENSSSCG00000049157,absent
ENSSSCG00000049158,present
ENSSSCG00000049159,absent
ENSSSCG00000049160,present
ENSSSCG00000049161,present
ENSSSCG00000049163,present
ENSSSCG00000049165,absent
ENSSSCG00000049170,absent
ENSSSCG00000049172,present
ENSSSCG00000049173,present
ENSSSCG00000049177,absent
ENSSSCG00000049178,absent
ENSSSCG00000049179,absent
ENSSSCG00000049180,present
ENSSSCG00000049181,present
ENSSSCG00000049182,present
ENSSSCG00000049184,present
ENSSSCG00000049186,absent
ENSSSCG00000049188,absent
ENSSSCG00000049192,present
ENSSSCG00000049197,absent
ENSSSCG00000049198,present
ENSSSCG00000049199,present
ENSSSCG00000049200,absent
ENSSSCG00000049203,absent
ENSSSCG00000049206,absent
ENSSSCG00000049209,absent
ENSSSCG00000049211,absent
ENSSSCG00000049213,present
ENSSSCG00000049214,present
ENSSSCG00000049215,absent
ENSSSCG00000049216,absent
ENSSSCG00000049220,absent
ENSSSCG00000049221,absent
ENSSSCG00000049224,absent
ENSSSCG00000049226,present
ENSSSCG00000049228,absent
ENSSSCG00000049229,absent
ENSSSCG00000049231,absent
ENSSSCG00000049232,absent
ENSSSCG00000049233,present
ENSSSCG00000049236,present
ENSSSCG00000049238,absent
ENSSSCG00000049244,present
ENSSSCG00000049247,present
ENSSSCG00000049251,absent
ENSSSCG00000049253,absent
ENSSSCG00000049255,absent
ENSSSCG00000049257,present
ENSSSCG00000049258,absent
ENSSSCG00000049259,absent
ENSSSCG00000049262,present
ENSSSCG00000049263,absent
ENSSSCG00000049266,present
ENSSSCG00000049267,absent
ENSSSCG00000049268,absent
ENSSSCG00000049270,absent
ENSSSCG00000049272,absent
ENSSSCG00000049273,present
ENSSSCG00000049275,present
ENSSSCG00000049276,absent
ENSSSCG00000049278,absent
ENSSSCG00000049279,present
ENSSSCG00000049280,absent
ENSSSCG00000049283,present
ENSSSCG00000049285,absent
ENSSSCG00000049286,absent
ENSSSCG00000049288,absent
ENSSSCG00000049291,present
ENSSSCG00000049293,present
ENSSSCG00000049298,absent
ENSSSCG00000049299,present
ENSSSCG00000049301,absent
ENSSSCG00000049302,present
ENSSSCG00000049304,present
ENSSSCG00000049306,absent
ENSSSCG00000049307,present
ENSSSCG00000049310,absent
ENSSSCG00000049313,absent
ENSSSCG00000049314,present
ENSSSCG00000049315,absent
ENSSSCG00000049319,present
ENSSSCG00000049321,absent
ENSSSCG00000049327,absent
ENSSSCG00000049336,absent
ENSSSCG00000049338,absent
ENSSSCG00000049339,present
ENSSSCG00000049341,absent
ENSSSCG00000049343,present
ENSSSCG00000049344,absent
ENSSSCG00000049345,present
ENSSSCG00000049347,absent
ENSSSCG00000049348,absent
ENSSSCG00000049351,absent
ENSSSCG00000049352,absent
ENSSSCG00000049353,absent
ENSSSCG00000049355,present
ENSSSCG00000049357,absent
ENSSSCG00000049358,present
ENSSSCG00000049359,present
ENSSSCG00000049360,absent
ENSSSCG00000049361,present
ENSSSCG00000049366,present
ENSSSCG00000049367,absent
ENSSSCG00000049368,present
ENSSSCG00000049371,absent
ENSSSCG00000049374,absent
ENSSSCG00000049375,absent
ENSSSCG00000049376,absent
ENSSSCG00000049378,present
ENSSSCG00000049379,present
ENSSSCG00000049380,present
ENSSSCG00000049383,present
ENSSSCG00000049384,absent
ENSSSCG00000049394,present
ENSSSCG00000049396,present
ENSSSCG00000049400,absent
ENSSSCG00000049402,present
ENSSSCG00000049405,present
ENSSSCG00000049407,present
ENSSSCG00000049411,absent
ENSSSCG00000049412,absent
ENSSSCG00000049413,absent
ENSSSCG00000049414,absent
ENSSSCG00000049415,present
ENSSSCG00000049417,present
ENSSSCG00000049418,absent
ENSSSCG00000049419,present
ENSSSCG00000049420,present
ENSSSCG00000049422,present
ENSSSCG00000049426,absent
ENSSSCG00000049427,present
ENSSSCG00000049428,present
ENSSSCG00000049430,present
ENSSSCG00000049433,absent
ENSSSCG00000049436,absent
ENSSSCG00000049437,absent
ENSSSCG00000049439,absent
ENSSSCG00000049444,absent
ENSSSCG00000049448,absent
ENSSSCG00000049450,present
ENSSSCG00000049453,absent
ENSSSCG00000049454,present
ENSSSCG00000049455,present
ENSSSCG00000049459,absent
ENSSSCG00000049460,absent
ENSSSCG00000049462,present
ENSSSCG00000049463,present
ENSSSCG00000049464,present
ENSSSCG00000049466,absent
ENSSSCG00000049467,present
ENSSSCG00000049471,present
ENSSSCG00000049472,absent
ENSSSCG00000049473,absent
ENSSSCG00000049478,absent
ENSSSCG00000049484,absent
ENSSSCG00000049486,absent
ENSSSCG00000049489,absent
ENSSSCG00000049490,absent
ENSSSCG00000049492,present
ENSSSCG00000049493,present
ENSSSCG00000049494,present
ENSSSCG00000049495,absent
ENSSSCG00000049496,present
ENSSSCG00000049503,absent
ENSSSCG00000049507,present
ENSSSCG00000049510,present
ENSSSCG00000049512,absent
ENSSSCG00000049514,absent
ENSSSCG00000049515,present
ENSSSCG00000049516,present
ENSSSCG00000049517,present
ENSSSCG00000049519,present
ENSSSCG00000049521,absent
ENSSSCG00000049522,present
ENSSSCG00000049524,present
ENSSSCG00000049525,present
ENSSSCG00000049526,absent
ENSSSCG00000049527,absent
ENSSSCG00000049529,absent
ENSSSCG00000049530,absent
ENSSSCG00000049531,absent
ENSSSCG00000049532,present
ENSSSCG00000049534,present
ENSSSCG00000049538,present
ENSSSCG00000049540,absent
ENSSSCG00000049541,absent
ENSSSCG00000049544,absent
ENSSSCG00000049545,absent
ENSSSCG00000049546,present
ENSSSCG00000049548,absent
ENSSSCG00000049552,absent
ENSSSCG00000049553,present
ENSSSCG00000049554,absent
ENSSSCG00000049558,present
ENSSSCG00000049559,present
ENSSSCG00000049560,absent
ENSSSCG00000049561,absent
ENSSSCG00000049563,present
ENSSSCG00000049564,absent
ENSSSCG00000049570,absent
ENSSSCG00000049571,present
ENSSSCG00000049573,absent
ENSSSCG00000049574,absent
ENSSSCG00000049575,present
ENSSSCG00000049576,present
ENSSSCG00000049578,absent
ENSSSCG00000049579,absent
ENSSSCG00000049583,absent
ENSSSCG00000049585,absent
ENSSSCG00000049588,absent
ENSSSCG00000049589,absent
ENSSSCG00000049590,absent
ENSSSCG00000049591,absent
ENSSSCG00000049592,absent
ENSSSCG00000049596,present
ENSSSCG00000049597,present
ENSSSCG00000049599,absent
ENSSSCG00000049600,absent
ENSSSCG00000049601,present
ENSSSCG00000049603,present
ENSSSCG00000049606,present
ENSSSCG00000049607,present
ENSSSCG00000049608,absent
ENSSSCG00000049610,present
ENSSSCG00000049617,absent
ENSSSCG00000049618,present
ENSSSCG00000049619,absent
ENSSSCG00000049620,present
ENSSSCG00000049622,present
ENSSSCG00000049623,absent
ENSSSCG00000049628,absent
ENSSSCG00000049629,absent
ENSSSCG00000049630,present
ENSSSCG00000049631,absent
ENSSSCG00000049634,absent
ENSSSCG00000049637,absent
ENSSSCG00000049645,absent
ENSSSCG00000049648,present
ENSSSCG00000049652,absent
ENSSSCG00000049653,absent
ENSSSCG00000049654,present
ENSSSCG00000049656,present
ENSSSCG00000049659,absent
ENSSSCG00000049661,present
ENSSSCG00000049662,absent
ENSSSCG00000049663,present
ENSSSCG00000049665,absent
ENSSSCG00000049670,absent
ENSSSCG00000049672,absent
ENSSSCG00000049673,absent
ENSSSCG00000049674,absent
ENSSSCG00000049675,absent
ENSSSCG00000049676,absent
ENSSSCG00000049678,absent
ENSSSCG00000049684,present
ENSSSCG00000049686,absent
ENSSSCG00000049687,present
ENSSSCG00000049688,absent
ENSSSCG00000049689,absent
ENSSSCG00000049691,absent
ENSSSCG00000049692,absent
ENSSSCG00000049694,present
ENSSSCG00000049695,absent
ENSSSCG00000049696,present
ENSSSCG00000049697,present
ENSSSCG00000049699,absent
ENSSSCG00000049702,absent
ENSSSCG00000049703,absent
ENSSSCG00000049704,present
ENSSSCG00000049710,absent
ENSSSCG00000049711,absent
ENSSSCG00000049712,absent
ENSSSCG00000049715,present
ENSSSCG00000049718,absent
ENSSSCG00000049720,present
ENSSSCG00000049724,absent
ENSSSCG00000049725,absent
ENSSSCG00000049732,present
ENSSSCG00000049734,absent
ENSSSCG00000049737,present
ENSSSCG00000049738,absent
ENSSSCG00000049739,absent
ENSSSCG00000049743,absent
ENSSSCG00000049746,absent
ENSSSCG00000049750,present
ENSSSCG00000049755,absent
ENSSSCG00000049756,absent
ENSSSCG00000049758,present
ENSSSCG00000049759,present
ENSSSCG00000049761,absent
ENSSSCG00000049764,present
ENSSSCG00000049765,present
ENSSSCG00000049770,present
ENSSSCG00000049775,absent
ENSSSCG00000049776,present
ENSSSCG00000049781,present
ENSSSCG00000049786,absent
ENSSSCG00000049787,absent
ENSSSCG00000049791,absent
ENSSSCG00000049792,present
ENSSSCG00000049794,absent
ENSSSCG00000049795,absent
ENSSSCG00000049797,absent
ENSSSCG00000049799,absent
ENSSSCG00000049801,present
ENSSSCG00000049802,present
ENSSSCG00000049806,present
ENSSSCG00000049809,absent
ENSSSCG00000049810,absent
ENSSSCG00000049813,present
ENSSSCG00000049814,absent
ENSSSCG00000049817,absent
ENSSSCG00000049818,absent
ENSSSCG00000049819,absent
ENSSSCG00000049823,absent
ENSSSCG00000049826,absent
ENSSSCG00000049830,present
ENSSSCG00000049831,absent
ENSSSCG00000049837,absent
ENSSSCG00000049838,absent
ENSSSCG00000049840,absent
ENSSSCG00000049842,present
ENSSSCG00000049844,present
ENSSSCG00000049846,present
ENSSSCG00000049847,present
ENSSSCG00000049849,present
ENSSSCG00000049850,present
ENSSSCG00000049852,present
ENSSSCG00000049860,absent
ENSSSCG00000049861,absent
ENSSSCG00000049862,present
ENSSSCG00000049863,present
ENSSSCG00000049864,absent
ENSSSCG00000049865,present
ENSSSCG00000049868,present
ENSSSCG00000049876,present
ENSSSCG00000049877,present
ENSSSCG00000049878,absent
ENSSSCG00000049882,present
ENSSSCG00000049883,absent
ENSSSCG00000049885,present
ENSSSCG00000049886,absent
ENSSSCG00000049891,absent
ENSSSCG00000049893,absent
ENSSSCG00000049895,absent
ENSSSCG00000049896,present
ENSSSCG00000049902,absent
ENSSSCG00000049904,absent
ENSSSCG00000049905,present
ENSSSCG00000049907,absent
ENSSSCG00000049909,present
ENSSSCG00000049910,present
ENSSSCG00000049911,absent
ENSSSCG00000049912,present
ENSSSCG00000049913,present
ENSSSCG00000049914,absent
ENSSSCG00000049916,present
ENSSSCG00000049923,absent
ENSSSCG00000049925,absent
ENSSSCG00000049926,absent
ENSSSCG00000049929,absent
ENSSSCG00000049931,absent
ENSSSCG00000049932,absent
ENSSSCG00000049933,present
ENSSSCG00000049935,absent
ENSSSCG00000049937,present
ENSSSCG00000049938,present
ENSSSCG00000049941,present
ENSSSCG00000049942,absent
ENSSSCG00000049943,absent
ENSSSCG00000049944,absent
ENSSSCG00000049945,present
ENSSSCG00000049947,present
ENSSSCG00000049951,absent
ENSSSCG00000049952,absent
ENSSSCG00000049954,present
ENSSSCG00000049956,absent
ENSSSCG00000049958,present
ENSSSCG00000049961,present
ENSSSCG00000049962,present
ENSSSCG00000049965,absent
ENSSSCG00000049967,present
ENSSSCG00000049968,present
ENSSSCG00000049969,absent
ENSSSCG00000049970,present
ENSSSCG00000049971,present
ENSSSCG00000049973,absent
ENSSSCG00000049975,absent
ENSSSCG00000049976,absent
ENSSSCG00000049978,absent
ENSSSCG00000049979,present
ENSSSCG00000049982,present
ENSSSCG00000049983,absent
ENSSSCG00000049986,absent
ENSSSCG00000049987,absent
ENSSSCG00000049988,absent
ENSSSCG00000049989,present
ENSSSCG00000049990,absent
ENSSSCG00000049992,present
ENSSSCG00000049995,present
ENSSSCG00000049997,absent
ENSSSCG00000050000,present
ENSSSCG00000050001,absent
ENSSSCG00000050005,absent
ENSSSCG00000050012,present
ENSSSCG00000050013,absent
ENSSSCG00000050014,present
ENSSSCG00000050016,present
ENSSSCG00000050019,absent
ENSSSCG00000050020,absent
ENSSSCG00000050021,absent
ENSSSCG00000050023,absent
ENSSSCG00000050026,absent
ENSSSCG00000050028,absent
ENSSSCG00000050029,absent
ENSSSCG00000050032,present
ENSSSCG00000050040,absent
ENSSSCG00000050041,absent
ENSSSCG00000050046,present
ENSSSCG00000050047,present
ENSSSCG00000050048,absent
ENSSSCG00000050049,present
ENSSSCG00000050050,absent
ENSSSCG00000050053,absent
ENSSSCG00000050055,absent
ENSSSCG00000050056,absent
ENSSSCG00000050058,present
ENSSSCG00000050063,present
ENSSSCG00000050064,present
ENSSSCG00000050065,present
ENSSSCG00000050067,present
ENSSSCG00000050069,absent
ENSSSCG00000050070,absent
ENSSSCG00000050071,absent
ENSSSCG00000050072,present
ENSSSCG00000050077,present
ENSSSCG00000050079,absent
ENSSSCG00000050081,present
ENSSSCG00000050083,absent
ENSSSCG00000050084,absent
ENSSSCG00000050085,present
ENSSSCG00000050086,absent
ENSSSCG00000050087,absent
ENSSSCG00000050088,absent
ENSSSCG00000050089,absent
ENSSSCG00000050093,present
ENSSSCG00000050094,present
ENSSSCG00000050097,absent
ENSSSCG00000050098,absent
ENSSSCG00000050105,present
ENSSSCG00000050106,absent
ENSSSCG00000050112,absent
ENSSSCG00000050120,absent
ENSSSCG00000050121,absent
ENSSSCG00000050122,present
ENSSSCG00000050125,absent
ENSSSCG00000050129,present
ENSSSCG00000050130,present
ENSSSCG00000050131,absent
ENSSSCG00000050132,absent
ENSSSCG00000050133,absent
ENSSSCG00000050135,present
ENSSSCG00000050136,absent
ENSSSCG00000050137,present
ENSSSCG00000050140,absent
ENSSSCG00000050141,present
ENSSSCG00000050142,present
ENSSSCG00000050144,present
ENSSSCG00000050146,present
ENSSSCG00000050149,present
ENSSSCG00000050150,present
ENSSSCG00000050151,absent
ENSSSCG00000050152,present
ENSSSCG00000050155,absent
ENSSSCG00000050157,present
ENSSSCG00000050158,present
ENSSSCG00000050159,absent
ENSSSCG00000050161,absent
ENSSSCG00000050164,absent
ENSSSCG00000050168,present
ENSSSCG00000050169,absent
ENSSSCG00000050172,present
ENSSSCG00000050173,absent
ENSSSCG00000050174,absent
ENSSSCG00000050176,present
ENSSSCG00000050177,present
ENSSSCG00000050179,absent
ENSSSCG00000050180,absent
ENSSSCG00000050181,absent
ENSSSCG00000050183,absent
ENSSSCG00000050187,absent
ENSSSCG00000050190,absent
ENSSSCG00000050191,absent
ENSSSCG00000050194,absent
ENSSSCG00000050197,absent
ENSSSCG00000050201,absent
ENSSSCG00000050202,absent
ENSSSCG00000050203,present
ENSSSCG00000050206,present
ENSSSCG00000050207,absent
ENSSSCG00000050208,absent
ENSSSCG00000050210,absent
ENSSSCG00000050211,absent
ENSSSCG00000050212,absent
ENSSSCG00000050213,present
ENSSSCG00000050214,absent
ENSSSCG00000050217,present
ENSSSCG00000050219,present
ENSSSCG00000050220,present
ENSSSCG00000050221,present
ENSSSCG00000050223,present
ENSSSCG00000050228,absent
ENSSSCG00000050231,absent
ENSSSCG00000050232,present
ENSSSCG00000050233,absent
ENSSSCG00000050236,present
ENSSSCG00000050239,present
ENSSSCG00000050240,absent
ENSSSCG00000050244,present
ENSSSCG00000050245,absent
ENSSSCG00000050246,present
ENSSSCG00000050248,absent
ENSSSCG00000050250,absent
ENSSSCG00000050251,present
ENSSSCG00000050253,absent
ENSSSCG00000050255,absent
ENSSSCG00000050258,absent
ENSSSCG00000050259,present
ENSSSCG00000050261,absent
ENSSSCG00000050263,present
ENSSSCG00000050264,present
ENSSSCG00000050265,present
ENSSSCG00000050268,absent
ENSSSCG00000050271,absent
ENSSSCG00000050273,present
ENSSSCG00000050274,absent
ENSSSCG00000050275,present
ENSSSCG00000050280,absent
ENSSSCG00000050283,absent
ENSSSCG00000050285,absent
ENSSSCG00000050287,absent
ENSSSCG00000050288,absent
ENSSSCG00000050291,absent
ENSSSCG00000050293,absent
ENSSSCG00000050297,absent
ENSSSCG00000050298,absent
ENSSSCG00000050300,present
ENSSSCG00000050304,absent
ENSSSCG00000050305,absent
ENSSSCG00000050306,absent
ENSSSCG00000050308,absent
ENSSSCG00000050310,absent
ENSSSCG00000050311,present
ENSSSCG00000050314,absent
ENSSSCG00000050316,present
ENSSSCG00000050317,present
ENSSSCG00000050318,absent
ENSSSCG00000050320,present
ENSSSCG00000050322,present
ENSSSCG00000050324,absent
ENSSSCG00000050325,present
ENSSSCG00000050328,absent
ENSSSCG00000050329,present
ENSSSCG00000050330,absent
ENSSSCG00000050332,present
ENSSSCG00000050334,present
ENSSSCG00000050338,absent
ENSSSCG00000050344,present
ENSSSCG00000050345,present
ENSSSCG00000050347,present
ENSSSCG00000050350,absent
ENSSSCG00000050353,present
ENSSSCG00000050355,absent
ENSSSCG00000050359,present
ENSSSCG00000050361,absent
ENSSSCG00000050362,absent
ENSSSCG00000050363,absent
ENSSSCG00000050368,absent
ENSSSCG00000050369,present
ENSSSCG00000050374,absent
ENSSSCG00000050377,present
ENSSSCG00000050378,present
ENSSSCG00000050379,absent
ENSSSCG00000050380,present
ENSSSCG00000050381,absent
ENSSSCG00000050382,present
ENSSSCG00000050383,absent
ENSSSCG00000050386,absent
ENSSSCG00000050387,absent
ENSSSCG00000050390,absent
ENSSSCG00000050392,absent
ENSSSCG00000050393,absent
ENSSSCG00000050398,present
ENSSSCG00000050401,present
ENSSSCG00000050402,present
ENSSSCG00000050403,absent
ENSSSCG00000050406,present
ENSSSCG00000050408,absent
ENSSSCG00000050414,absent
ENSSSCG00000050416,present
ENSSSCG00000050417,absent
ENSSSCG00000050419,present
ENSSSCG00000050420,absent
ENSSSCG00000050421,absent
ENSSSCG00000050423,present
ENSSSCG00000050424,present
ENSSSCG00000050425,present
ENSSSCG00000050431,absent
ENSSSCG00000050432,absent
ENSSSCG00000050435,present
ENSSSCG00000050436,present
ENSSSCG00000050437,present
ENSSSCG00000050438,absent
ENSSSCG00000050442,absent
ENSSSCG00000050448,absent
ENSSSCG00000050449,absent
ENSSSCG00000050451,present
ENSSSCG00000050453,present
ENSSSCG00000050454,absent
ENSSSCG00000050455,absent
ENSSSCG00000050456,present
ENSSSCG00000050457,absent
ENSSSCG00000050458,present
ENSSSCG00000050459,present
ENSSSCG00000050462,absent
ENSSSCG00000050466,present
ENSSSCG00000050468,absent
ENSSSCG00000050469,present
ENSSSCG00000050470,absent
ENSSSCG00000050471,present
ENSSSCG00000050474,present
ENSSSCG00000050475,absent
ENSSSCG00000050480,absent
ENSSSCG00000050481,present
ENSSSCG00000050482,present
ENSSSCG00000050484,present
ENSSSCG00000050486,absent
ENSSSCG00000050487,absent
ENSSSCG00000050495,absent
ENSSSCG00000050498,present
ENSSSCG00000050499,present
ENSSSCG00000050501,absent
ENSSSCG00000050503,present
ENSSSCG00000050505,absent
ENSSSCG00000050506,present
ENSSSCG00000050507,absent
ENSSSCG00000050508,present
ENSSSCG00000050510,absent
ENSSSCG00000050511,absent
ENSSSCG00000050513,present
ENSSSCG00000050517,present
ENSSSCG00000050518,absent
ENSSSCG00000050519,absent
ENSSSCG00000050520,present
ENSSSCG00000050522,absent
ENSSSCG00000050526,absent
ENSSSCG00000050527,absent
ENSSSCG00000050529,present
ENSSSCG00000050530,present
ENSSSCG00000050533,absent
ENSSSCG00000050537,present
ENSSSCG00000050539,absent
ENSSSCG00000050540,present
ENSSSCG00000050541,absent
ENSSSCG00000050547,absent
ENSSSCG00000050549,absent
ENSSSCG00000050550,present
ENSSSCG00000050552,present
ENSSSCG00000050556,present
ENSSSCG00000050557,absent
ENSSSCG00000050558,absent
ENSSSCG00000050559,absent
ENSSSCG00000050560,absent
ENSSSCG00000050561,absent
ENSSSCG00000050564,present
ENSSSCG00000050566,present
ENSSSCG00000050567,present
ENSSSCG00000050568,present
ENSSSCG00000050569,absent
ENSSSCG00000050570,present
ENSSSCG00000050573,absent
ENSSSCG00000050574,absent
ENSSSCG00000050575,absent
ENSSSCG00000050576,absent
